answer,true_answer,mark
"Наследование — это механизм, который позволяет классу-потомку наследовать ТОЛЬКО константы (static final поля) и статические методы родительского класса. Экземплярные поля и методы не наследуются. Это полезно для создания пространств имен или групп связанных констант и утилитных функций.","Наследование — это механизм объектно-ориентированного программирования, который позволяет классу-потомку получить атрибуты (поля, методы и свойства) класса-родителя. В классе-потомке можно переопределять методы родителя. Механизм наследования позволяет реализовывать полиморфизм и избегать дублирование кода",0
"Это процесс, в котором класс-родитель контролирует жизненный цикл объектов своих классов-потомков. Вы не можете напрямую создать объект потомка с помощью 'new'. Вместо этого вы должны вызвать фабричный метод родительского класса, который сам решит, какой именно потомок создать и проинициализировать. Родитель также может уничтожать объекты потомков.","Наследование — это механизм объектно-ориентированного программирования, который позволяет классу-потомку получить атрибуты (поля, методы и свойства) класса-родителя. В классе-потомке можно переопределять методы родителя. Механизм наследования позволяет реализовывать полиморфизм и избегать дублирование кода",0
"Наследование — это способ организации классов в строгую древовидную структуру, где у каждого класса (кроме корневого) ровно ОДИН родитель, а у одного родителя может быть много потомков. Эта структура фиксирована во время компиляции и не может быть изменена в runtime. Все поиски методов идут строго вверх по этому дереву.","Наследование — это механизм объектно-ориентированного программирования, который позволяет классу-потомку получить атрибуты (поля, методы и свойства) класса-родителя. В классе-потомке можно переопределять методы родителя. Механизм наследования позволяет реализовывать полиморфизм и избегать дублирование кода",0
"Это механизм, который делает все поля родительского класса автоматически виртуальными (переопределяемыми) в потомках. Даже если поле не помечено как виртуальное, потомок может 'переопределить' его, объявив поле с тем же именем и другим типом или значением по умолчанию. Это касается и приватных полей, хотя напрямую доступ к ним у потомка и нет.","Наследование — это механизм объектно-ориентированного программирования, который позволяет классу-потомку получить атрибуты (поля, методы и свойства) класса-родителя. В классе-потомке можно переопределять методы родителя. Механизм наследования позволяет реализовывать полиморфизм и избегать дублирование кода",0
"Наследование — это про безопасность типов. Компилятор гарантирует, что класс-потомок совместим по типу со своим родителем. Это означает, что в любой момент времени, в любом месте программы, где ожидается объект родительского типа, можно безопасно подставить объект любого класса-потомка, и программа не сломается, так как потомок строго следует контракту родителя.","Наследование — это механизм объектно-ориентированного программирования, который позволяет классу-потомку получить атрибуты (поля, методы и свойства) класса-родителя. В классе-потомке можно переопределять методы родителя. Механизм наследования позволяет реализовывать полиморфизм и избегать дублирование кода",0
"Это способ реализации паттерна 'Одиночка' (Singleton) для иерархий классов. Родительский класс определяет статический метод 'getInstance()', который возвращает экземпляр. Классы-потомки не могут создавать свои собственные экземпляры; они используют и разделяют единственный экземпляр, созданный родителем. Все потомки работают с одним и тем же глобальным объектом.","Наследование — это механизм объектно-ориентированного программирования, который позволяет классу-потомку получить атрибуты (поля, методы и свойства) класса-родителя. В классе-потомке можно переопределять методы родителя. Механизм наследования позволяет реализовывать полиморфизм и избегать дублирование кода",0
"Наследование — это механизм, который позволяет классу-потомку добавлять новые параметры в методы родителя. Потомок может взять метод родителя, оставить его имя, но добавить в сигнатуру дополнительные параметры. При вызове этого метода через ссылку на родителя будут использоваться параметры по умолчанию для новых аргументов. Это называется 'расширение метода'.","Наследование — это механизм объектно-ориентированного программирования, который позволяет классу-потомку получить атрибуты (поля, методы и свойства) класса-родителя. В классе-потомке можно переопределять методы родителя. Механизм наследования позволяет реализовывать полиморфизм и избегать дублирование кода",0
"Наследование — это когда класс-потомок наследует ТОЛЬКО интерфейс родителя (т.е. публичные методы), но НЕ наследует его реализацию (тела методов) или состояние (поля). Потомок должен сам реализовать все унаследованные методы, возможно, используя другие механизмы. Это похоже на реализацию интерфейса, но с наследованием типа.","Наследование — это механизм объектно-ориентированного программирования, который позволяет классу-потомку получить атрибуты (поля, методы и свойства) класса-родителя. В классе-потомке можно переопределять методы родителя. Механизм наследования позволяет реализовывать полиморфизм и избегать дублирование кода",0
"Это механизм для автоматической сериализации/десериализации. Все поля родительского класса (включая приватные) автоматически сериализуются при сериализации объекта потомка и восстанавливаются при десериализации. Это позволяет сохранять и восстанавливать сложные объектные графы с иерархиями без написания дополнительного кода.","Наследование — это механизм объектно-ориентированного программирования, который позволяет классу-потомку получить атрибуты (поля, методы и свойства) класса-родителя. В классе-потомке можно переопределять методы родителя. Механизм наследования позволяет реализовывать полиморфизм и избегать дублирование кода",0
"Наследование — это прототипный стиль ООП, реализованный в классовых языках. Каждый объект класса-потомка имеет скрытую ссылку '__proto__' на объект-прототип, которым является экземпляр родительского класса. Если свойство не найдено в самом объекте, поиск идет по цепочке прототипов. Изменения в родителе (прототипе) мгновенно видны во всех потомках.","Наследование — это механизм объектно-ориентированного программирования, который позволяет классу-потомку получить атрибуты (поля, методы и свойства) класса-родителя. В классе-потомке можно переопределять методы родителя. Механизм наследования позволяет реализовывать полиморфизм и избегать дублирование кода",0
"Наследование — это механизм, который позволяет классу-потомку унаследовать права доступа и политики безопасности, определенные в родительском классе. Например, если родительский класс помечен как требующий определенной роли для доступа, то все его классы-потомки автоматически получат те же требования, без необходимости явного указания.","Наследование — это механизм объектно-ориентированного программирования, который позволяет классу-потомку получить атрибуты (поля, методы и свойства) класса-родителя. В классе-потомке можно переопределять методы родителя. Механизм наследования позволяет реализовывать полиморфизм и избегать дублирование кода",0
"Это процесс, в котором класс-потомок может 'отменить' наследование определенных методов или полей родителя. Потомок может явно указать, что он НЕ наследует конкретный метод или поле родителя, даже если они публичные. Это позволяет 'очистить' интерфейс потомка от нежелательной функциональности родителя.","Наследование — это механизм объектно-ориентированного программирования, который позволяет классу-потомку получить атрибуты (поля, методы и свойства) класса-родителя. В классе-потомке можно переопределять методы родителя. Механизм наследования позволяет реализовывать полиморфизм и избегать дублирование кода",0
"Наследование — это способ организации кода в файловой системе. Классы-потомки должны находиться в подпапках относительно файла с родительским классом. Компилятор/интерпретатор автоматически ищет классы-родители в указанных директориях на основе пути к файлу потомка.","Наследование — это механизм объектно-ориентированного программирования, который позволяет классу-потомку получить атрибуты (поля, методы и свойства) класса-родителя. В классе-потомке можно переопределять методы родителя. Механизм наследования позволяет реализовывать полиморфизм и избегать дублирование кода",0
"Наследование — это механизм, который позволяет классу-потомку наследовать аннотации (например, @Override, @Deprecated), но не наследовать сами методы или поля, к которым эти аннотации были применены. Это позволяет централизованно управлять мета-информацией об устаревании или обязательности переопределения в иерархии.","Наследование — это механизм объектно-ориентированного программирования, который позволяет классу-потомку получить атрибуты (поля, методы и свойства) класса-родителя. В классе-потомке можно переопределять методы родителя. Механизм наследования позволяет реализовывать полиморфизм и избегать дублирование кода",0
"Это механизм для автоматической генерации кода. На основе родительского класса и метаданных (аннотаций, конфигураций) система во время компиляции генерирует код класса-потомка, реализующий специфичную функциональность. Программист только указывает, что класс наследуется, а всю реализацию генерирует инструмент (как в Lombok).","Наследование — это механизм объектно-ориентированного программирования, который позволяет классу-потомку получить атрибуты (поля, методы и свойства) класса-родителя. В классе-потомке можно переопределять методы родителя. Механизм наследования позволяет реализовывать полиморфизм и избегать дублирование кода",0
"Наследование — это когда класс-потомок наследует ТОЛЬКО структуру данных (поля) родителя, но не наследует его поведение (методы). Методы не переносятся. Потомок должен реализовать все методы самостоятельно, работая с унаследованными полями. Это разделение данных и логики.","Наследование — это механизм объектно-ориентированного программирования, который позволяет классу-потомку получить атрибуты (поля, методы и свойства) класса-родителя. В классе-потомке можно переопределять методы родителя. Механизм наследования позволяет реализовывать полиморфизм и избегать дублирование кода",0
"Наследование — это механизм, который позволяет классу-родителю иметь доступ к защищенным (protected) и приватным (private) членам ВСЕХ своих классов-потомков, как будто они являются его частью. Это создает глубокую связь и позволяет родителю напрямую манипулировать внутренним состоянием любого потомка.","Наследование — это механизм объектно-ориентированного программирования, который позволяет классу-потомку получить атрибуты (поля, методы и свойства) класса-родителя. В классе-потомке можно переопределять методы родителя. Механизм наследования позволяет реализовывать полиморфизм и избегать дублирование кода",0
"Это способ экономии памяти. Код методов родительского класса существует в памяти в единственном экземпляре, и все объекты как родителя, так и его потомков используют этот один экземпляр кода. Только данные (поля объектов) хранятся отдельно для каждого объекта. Это основное преимущество наследования перед копированием кода.","Наследование — это механизм объектно-ориентированного программирования, который позволяет классу-потомку получить атрибуты (поля, методы и свойства) класса-родителя. В классе-потомке можно переопределять методы родителя. Механизм наследования позволяет реализовывать полиморфизм и избегать дублирование кода",0
"Наследование — это процесс, обратный композиции. Если композиция означает 'имеет' (Car has Engine), то наследование означает 'является' (Car is Vehicle). Главный критерий использования наследования — полная взаимозаменяемость в любом контексте: везде, где используется родительский тип, должен без проблем использоваться и тип потомка, так как потомок — это и есть родитель, только более конкретный.","Наследование — это механизм объектно-ориентированного программирования, который позволяет классу-потомку получить атрибуты (поля, методы и свойства) класса-родителя. В классе-потомке можно переопределять методы родителя. Механизм наследования позволяет реализовывать полиморфизм и избегать дублирование кода",0
